Unnamed: 0,artists,date,TM_id,event_title,presale_date_end,presale_date_start,promoter,TM_sale_date_start,span multiple days,venue,TM_venue _lat,venue_city,TM_venue_long,venue_state,TM_max,TM_min,genre,subGenre,event_type,SG_artists_score,SG_average_price,SG_listing_count,SG_max_price,SG_min_price,SG_venue_score,SH_max_price,SH_min_price,SH_total_postings,SH_total_tickets,spotify_followers,spotify_popularity,spotify_avg_followers,spotify_avg_popularity,spotify_null_count,days_until_show,presale_length,days_on_sale
7256,['Los Amigos Invisibles'],2018-02-19 01:00:00,vv1AeZAubGkdMSIan,Los Amigos Invisibles,2017-12-01 03:00:00,2017-11-29 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,20.0,20.0,Alternative,Indie Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],197.0,9.0,532.0,45.0,0.48983800409999995,,,,,[146195.0],[66.0],146195.0,66.0,0,74,1.0,5.0
7257,['Los Amigos Invisibles'],2018-02-19 01:00:00,vv1AeZAubGkdMSIan,Los Amigos Invisibles,2017-12-01 03:00:00,2017-11-29 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,20.0,20.0,Alternative,Indie Rock,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4300000072'],197.0,9.0,532.0,45.0,0.48983800409999995,,,,,[146195.0],[66.0],146195.0,66.0,0,74,1.0,5.0
7259,['Assembly of Dust'],2018-04-29 01:00:00,vv1AeZAugGkd87k6R,Assembly of Dust,,,LIVE NATION MUSIC,2017-11-22 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,18.0,18.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],41.0,1.0,41.0,41.0,0.48983800409999995,,,,,[4732.0],[33.0],4732.0,33.0,0,143,,14.0
7260,['Assembly of Dust'],2018-04-29 01:00:00,vv1AeZAugGkd87k6R,Assembly of Dust,,,LIVE NATION MUSIC,2017-11-22 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,18.0,18.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.3799999952'],41.0,1.0,41.0,41.0,0.48983800409999995,,,,,[4732.0],[33.0],4732.0,33.0,0,143,,14.0
7261,"['Fozzy', 'Through Fire', 'Santa Cruz', 'Dark Sky Choir']",2018-04-06 23:30:00,vv17FZfMGkmV94Gc,Fozzy - The Judas Rising Tour,2017-12-08 03:00:00,2017-12-05 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.400000006']",57.0,3.0,126.0,43.0,0.48983800409999995,,,,,"[46981.0, 13209.0, 15576.0, 41.0]","[57.0, 50.0, 50.0, 3.0]",18951.75,40.0,0,120,2.0,-2.0
7262,"['Fozzy', 'Through Fire', 'Santa Cruz', 'Dark Sky Choir']",2018-04-06 23:30:00,vv17FZfMGkmV94Gc,Fozzy - The Judas Rising Tour,2017-12-08 03:00:00,2017-12-05 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,20.0,20.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.5400000215', '0.400000006']",57.0,3.0,126.0,43.0,0.48983800409999995,,,,,"[46981.0, 13209.0, 15576.0, 41.0]","[57.0, 50.0, 50.0, 3.0]",18951.75,40.0,0,120,2.0,-2.0
7263,"['The Hunna', 'Coasts']",2018-03-14 23:30:00,vv17FZfMGkUwP4JP,The Hunna and Coasts,2017-12-08 03:00:00,2017-12-05 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,16.0,16.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.6200000048']",,,,,0.48983800409999995,,,,,"[83348.0, 61825.0]","[65.0, 57.0]",72586.5,61.0,0,97,2.0,-2.0
7264,"['The Hunna', 'Coasts']",2018-03-14 23:30:00,vv17FZfMGkUwP4JP,The Hunna and Coasts,2017-12-08 03:00:00,2017-12-05 15:00:00,LIVE NATION MUSIC,2017-12-08 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,16.0,16.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4499999881', '0.6200000048']",,,,,0.48983800409999995,,,,,"[83348.0, 61825.0]","[65.0, 57.0]",72586.5,61.0,0,97,2.0,-2.0
7265,['Ana Popovic'],2018-04-14 23:30:00,vv17FZfUGkDmPzZ_,Boscovs Berks Jazz Fest Presents Ana Popovic plus Vanessa Collier,2017-12-02 03:00:00,2017-11-25 15:00:00,None,2017-12-02 15:00:00,False,Berks Jazz Fest,40.357994,Reading,-75.9438896,PA,39.0,39.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4399999976', '0.4900000095', '0.5099999905', '0.4300000072', '0.0', '0.3700000048', '0.4499999881', '0.0', '0.349999994']",74.0,1.0,74.0,74.0,0.40203800799999995,,,,,[18520.0],[45.0],18520.0,45.0,0,128,6.0,4.0
7266,"['Boogie T', 'Squnto']",2018-03-25 00:00:00,vv1AeZAugGkdp3p-x,Steez Promo Presents Boogie T and Squnto with PROPI ET,,,LIVE NATION MUSIC,2017-11-28 17:00:00,False,Theatre of Living Arts,39.941305,Philadelphia,-75.148678,PA,20.0,20.0,Dance/Electronic,Club Dance,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4099999964'],,,,,0.5034989715,,,,,"[4565.0, 3670.0]","[47.0, 34.0]",4117.5,40.5,0,108,,8.0
7267,['Genessa & The Selena Experience'],2018-05-20 00:00:00,vv17FZfgGkllx_0U,Celebrate Selena!,,,LIVE NATION MUSIC,2017-11-03 16:00:00,False,The Queen,39.741126,Wilmington,-75.550253,DE,15.0,15.0,Undefined,Undefined,"{'id': 'KZFzBErXgnZfZ7vAAI', 'name': 'Tribute Band'}",['0.4600000083'],,,,,0.0,,,,,[nan],[nan],,,1,164,,33.0
7269,"['Orleans', 'Ambrosia']",2018-02-03 02:00:00,vv1AeZAusGkdtVnrk,"Orleans, Ambrosia, & Friends",2017-12-08 03:00:00,2017-12-06 15:00:00,PROMOTED BY VENUE,2017-12-08 15:00:00,False,Harrah's Resort Atlantic City,39.383804,Atlantic City,-74.4272593,NJ,45.0,10.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4300000072', '0.3799999952']",,,,,0.5277799964,,,,,"[19077.0, 43971.0]","[51.0, 53.0]",31524.0,52.0,0,58,1.0,-2.0
7270,['The Rubens'],2018-03-22 00:00:00,vv17FZfMGkRP1Ff0,The Rubens,2017-12-01 03:00:00,2017-11-30 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,12.0,12.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],,,,,0.48983800409999995,,,,,[72500.0],[58.0],72500.0,58.0,0,105,0.0,5.0
7271,['The Rubens'],2018-03-22 00:00:00,vv17FZfMGkRP1Ff0,The Rubens,2017-12-01 03:00:00,2017-11-30 15:00:00,LIVE NATION MUSIC,2017-12-01 15:00:00,False,The Foundry,39.96477,Philadelphia,-75.134457,PA,12.0,12.0,Rock,Pop,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}",['0.4199999869'],,,,,0.48983800409999995,,,,,[72500.0],[58.0],72500.0,58.0,0,105,0.0,5.0
7272,['Chris Heslop'],2018-04-12 23:30:00,vv17FZfUGkBIDVsy,Boscovs Berks Jazz Fest Presents The Hot Club Of Reading,2017-12-02 03:00:00,2017-11-25 15:00:00,None,2017-12-02 15:00:00,False,Berks Jazz Fest,40.357994,Reading,-75.9438896,PA,25.0,25.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7vAd7', 'name': 'Musician'}","['0.3799999952', '0.5099999905', '0.4099999964']",,,,,0.40203800799999995,,,,,[nan],[nan],,,1,126,6.0,4.0
7273,"['Rick Braun', 'Brian Bromberg', 'Andy Snitzer']",2018-04-13 23:30:00,vv17FZfUGkBBs4t0,Boscovs Berks Jazz Fest Presents A Tribute To Clifford Brown,2017-12-02 03:00:00,2017-11-25 15:00:00,None,2017-12-02 15:00:00,False,Berks Jazz Fest,40.357994,Reading,-75.9438896,PA,39.0,39.0,Jazz,Jazz,"{'id': 'KZFzBErXgnZfZ7v7lJ', 'name': 'Undefined'}","['0.4300000072', '0.5099999905', '0.0', '0.5500000119', '0.0', '0.4300000072', '0.4099999964']",,,,,0.40203800799999995,,,,,"[12567.0, 10811.0, 1129.0]","[50.0, 42.0, 33.0]",8169.0,41.666666666666664,0,127,6.0,4.0
